vars,contraints,operation,elapsed_time
3073,1024,solve,3825.664062
3073,1024,solve,5091.328125
3073,1024,solve,3841.088135
3073,1024,solve,3699.712158
3073,1024,solve,5427.199707
3073,1024,solve,3571.775879
3073,1024,solve,5354.496094
3073,1024,solve,3911.679932
3073,1024,solve,5885.952148
3073,1024,solve,5506.048340
3073,1024,solve,5505.023926
3073,1024,solve,5988.319824
3073,1024,solve,3969.919922
3073,1024,solve,5683.199707
3073,1024,solve,4005.887939
3073,1024,solve,4705.408203
3073,1024,solve,4772.863770
3073,1024,solve,6162.432129
3073,1024,solve,5916.672363
3073,1024,solve,4575.424316
3073,1024,solve,3729.375977
3073,1024,solve,5300.384277
3073,1024,solve,7769.087891
3073,1024,solve,3984.384033
3073,1024,solve,5355.519531
3073,1024,solve,5628.928223
3073,1024,solve,6166.528320
3073,1024,solve,5583.072266
3073,1024,solve,4016.128174
3073,1024,solve,3569.503906
3073,1024,solve,5050.367676
3073,1024,solve,10583.167969
3073,1024,solve,5485.567871
3073,1024,solve,4136.959961
3073,1024,solve,6216.735840
3073,1024,solve,4783.104004
3073,1024,solve,5767.167969
3073,1024,solve,3779.583984
3073,1024,solve,4753.600098
3073,1024,solve,5711.071777
3073,1024,solve,3628.959961
3073,1024,solve,5344.319824
3073,1024,solve,5935.295898
3073,1024,solve,4036.575684
3073,1024,solve,5831.679688
3073,1024,solve,5229.695801
3073,1024,solve,3449.855957
3073,1024,solve,5128.191895
3073,1024,solve,3520.512207
3073,1024,solve,5100.543945
3073,1024,solve,5317.632324
3073,1024,solve,3587.071777
3073,1024,solve,3805.183838
3073,1024,solve,5141.312012
3073,1024,solve,2918.400146
3073,1024,solve,4338.687988
3073,1024,solve,2775.167969
3073,1024,solve,4343.840332
3073,1024,solve,5782.527832
3073,1024,solve,4313.087891
3073,1024,solve,4205.632324
3073,1024,solve,4197.375977
3073,1024,solve,4670.463867
3073,1024,solve,5087.231934
3073,1024,solve,2914.303955
3073,1024,solve,5771.264160
3073,1024,solve,4841.472168
3073,1024,solve,2931.647949
3073,1024,solve,5067.776367
3073,1024,solve,6331.391602
3073,1024,solve,3759.104004
3073,1024,solve,5656.576172
3073,1024,solve,4178.944336
3073,1024,solve,6196.224121
3073,1024,solve,6242.303711
3073,1024,solve,12510.208008
3073,1024,solve,5081.087891
3073,1024,solve,7198.656250
3073,1024,solve,3736.416016
3073,1024,solve,5827.583984
3073,1024,solve,5638.271973
3073,1024,solve,6134.784180
3073,1024,solve,11127.807617
3073,1024,solve,5472.256348
3073,1024,solve,5438.464355
3073,1024,solve,3659.775879
3073,1024,solve,6221.824219
3073,1024,solve,5611.520020
3073,1024,solve,4519.936035
3073,1024,solve,3529.728027
3073,1024,solve,7267.327637
3073,1024,solve,7555.071777
3073,1024,solve,5117.951660
3073,1024,solve,7140.448242
3073,1024,solve,6084.607910
3073,1024,solve,6177.791992
3073,1024,solve,6294.527832
3073,1024,solve,12565.503906
3073,1024,solve,6216.864258
3073,1024,solve,6037.504395
3073,1024,solve,6043.647949
3073,1024,solve,5695.487793
3073,1024,solve,3661.823975
3073,1024,solve,12504.063477
3073,1024,solve,4486.144043
3073,1024,solve,6306.784180
3073,1024,solve,5860.416016
3073,1024,solve,5814.271973
3073,1024,solve,5704.736328
3073,1024,solve,5893.280273
3073,1024,solve,11930.656250
3073,1024,solve,5257.184082
3073,1024,solve,5426.176270
3073,1024,solve,5115.903809
3073,1024,solve,5204.991699
3073,1024,solve,5322.687988
3073,1024,solve,5823.679688
3073,1024,solve,4002.816162
3073,1024,solve,5452.832031
3073,1024,solve,11568.127930
3073,1024,solve,5545.983887
3073,1024,solve,5351.391602
3073,1024,solve,5034.912109
3073,1024,solve,5771.264160
3073,1024,solve,4115.456055
3073,1024,solve,4969.472168
3073,1024,solve,3920.895996
3073,1024,solve,12002.303711
3073,1024,solve,6318.080078
3073,1024,solve,5970.943848
3073,1024,solve,4598.784180
3073,1024,solve,6088.895996
3073,1024,solve,5481.472168
3073,1024,solve,5803.008301
3073,1024,solve,5533.696289
3073,1024,solve,5736.447754
3073,1024,solve,10190.912109
3073,1024,solve,5331.071777
3073,1024,solve,5270.527832
3073,1024,solve,5292.031738
3073,1024,solve,5829.696289
3073,1024,solve,5382.144043
3073,1024,solve,5300.320312
3073,1024,solve,5309.439941
3073,1024,solve,5149.728027
3073,1024,solve,3653.791992
3073,1024,solve,5242.911621
3073,1024,solve,4928.512207
3073,1024,solve,5138.432129
3073,1024,solve,5108.735840
3073,1024,solve,5469.184082
3073,1024,solve,3803.136230
3073,1024,solve,4865.023926
3073,1024,solve,4961.279785
3073,1024,solve,7378.943848
3073,1024,solve,5239.808105
3073,1024,solve,5522.431641
3073,1024,solve,5215.231934
3073,1024,solve,5453.824219
3073,1024,solve,5433.343750
3073,1024,solve,5235.711914
3073,1024,solve,9929.727539
3073,1024,solve,5670.911621
3073,1024,solve,5407.744141
3073,1024,solve,4886.527832
3073,1024,solve,5085.184082
3073,1024,solve,5134.335938
3073,1024,solve,5902.335938
3073,1024,solve,11261.823242
3073,1024,solve,5129.216309
3073,1024,solve,4942.848145
3073,1024,solve,4245.503906
3073,1024,solve,5604.352051
3073,1024,solve,4817.920410
3073,1024,solve,3530.751953
3073,1024,solve,8624.127930
3073,1024,solve,5166.111816
3073,1024,solve,5385.216309
3073,1024,solve,5222.432129
3073,1024,solve,3862.592041
3073,1024,solve,5847.040039
3073,1024,solve,3928.064209
3073,1024,solve,3659.775879
3073,1024,solve,11301.888672
3073,1024,solve,5406.720215
3073,1024,solve,5195.775879
3073,1024,solve,6022.144043
3073,1024,solve,5509.120117
3073,1024,solve,10303.487305
3073,1024,solve,5801.152344
3073,1024,solve,5033.919922
3073,1024,solve,6490.111816
3073,1024,solve,3970.047852
3073,1024,solve,5373.119629
3073,1024,solve,5636.096191
3073,1024,solve,5796.864258
3073,1024,solve,12555.264648
3073,1024,solve,5160.959961
3073,1024,solve,5379.072266
3073,1024,solve,5756.927734
3073,1024,solve,6087.679688
3073,1024,solve,5665.791992
3073,1024,solve,7886.784180
3073,1024,solve,5450.751953
3073,1024,solve,5307.392090
3073,1024,solve,5503.007812
3073,1024,solve,6011.903809
3073,1024,solve,5353.472168
3073,1024,solve,9504.768555
3073,1024,solve,5459.968262
3073,1024,solve,5341.184082
3073,1024,solve,3405.823975
3073,1024,solve,5298.175781
3073,1024,solve,5226.687988
3073,1024,solve,5238.783691
3073,1024,solve,9728.959961
3073,1024,solve,5081.215820
3073,1024,solve,5215.231934
3073,1024,solve,5072.991699
3073,1024,solve,5132.288086
3073,1024,solve,6994.944336
3073,1024,solve,4887.551758
3073,1024,solve,4923.391602
3073,1024,solve,3614.720215
3073,1024,solve,5213.184082
3073,1024,solve,3430.335938
3073,1024,solve,5093.375977
3073,1024,solve,5180.416016
3073,1024,solve,10276.864258
3073,1024,solve,5495.808105
3073,1024,solve,3889.152100
3073,1024,solve,5440.352051
3073,1024,solve,5522.431641
3073,1024,solve,5219.295898
3073,1024,solve,8203.264648
3073,1024,solve,3379.199951
3073,1024,solve,5037.056152
3073,1024,solve,5113.855957
3073,1024,solve,4853.759766
3073,1024,solve,4952.223633
3073,1024,solve,3454.976074
3073,1024,solve,5315.583984
3073,1024,solve,7591.936035
3073,1024,solve,5216.319824
3073,1024,solve,3416.927979
3073,1024,solve,4991.200195
3073,1024,solve,5075.967773
3073,1024,solve,5325.791992
3073,1024,solve,5294.079590
3073,1024,solve,5262.335938
3073,1024,solve,11269.120117
3073,1024,solve,6517.759766
3073,1024,solve,4861.055664
3073,1024,solve,3404.800049
3073,1024,solve,5048.479980
3073,1024,solve,5072.895996
3073,1024,solve,5153.823730
3073,1024,solve,4940.800293
3073,1024,solve,4970.399902
3073,1024,solve,5035.104004
3073,1024,solve,5492.735840
3073,1024,solve,3547.135986
3073,1024,solve,4979.711914
3073,1024,solve,3600.416016
3073,1024,solve,5223.423828
3073,1024,solve,5221.375977
3073,1024,solve,5098.496094
3073,1024,solve,5371.903809
3073,1024,solve,5150.720215
3073,1024,solve,5049.408203
3073,1024,solve,4961.279785
3073,1024,solve,4968.448242
3073,1024,solve,5130.239746
3073,1024,solve,5012.479980
3073,1024,solve,5121.023926
3073,1024,solve,3350.528076
3073,1024,solve,4589.600098
3073,1024,solve,2800.640137
3073,1024,solve,4372.479980
3073,1024,solve,4344.832031
3073,1024,solve,2653.183838
3073,1024,solve,4103.167969
3073,1024,solve,2491.391846
3073,1024,solve,4087.808105
3073,1024,solve,2483.072021
3073,1024,solve,2462.719971
3073,1024,solve,3995.647949
3073,1024,solve,2432.000000
3073,1024,solve,3909.632080
3073,1024,solve,2468.864014
3073,1024,solve,4004.864258
3073,1024,solve,2422.784180
3073,1024,solve,3973.119873
3073,1024,solve,2465.791992
3073,1024,solve,3926.016113
3073,1024,solve,4092.991943
3073,1024,solve,4483.071777
3073,1024,solve,2584.736084
3073,1024,solve,4411.392090
3073,1024,solve,2582.528076
3073,1024,solve,2317.439941
3073,1024,solve,4391.936035
3073,1024,solve,4492.288086
3073,1024,solve,4512.832031
3073,1024,solve,2551.808105
3073,1024,solve,4432.895996
3073,1024,solve,2590.719971
3073,1024,solve,2328.576172
3073,1024,solve,4359.167969
3073,1024,solve,2526.208008
3073,1024,solve,4400.127930
3073,1024,solve,4521.983887
3073,1024,solve,2592.768066
3073,1024,solve,4404.224121
3073,1024,solve,4485.119629
3073,1024,solve,4530.176270
3073,1024,solve,2590.719971
3073,1024,solve,4380.671875
3073,1024,solve,4447.231934
3073,1024,solve,4487.104004
3073,1024,solve,4493.312012
3073,1024,solve,4487.167969
3073,1024,solve,4480.000000
3073,1024,solve,4505.600098
3073,1024,solve,4510.719727
3073,1024,solve,4496.384277
3073,1024,solve,4464.640137
3073,1024,solve,4571.167969
3073,1024,solve,4424.672363
3073,1024,solve,2550.784180
3073,1024,solve,4383.743652
3073,1024,solve,2502.496094
3073,1024,solve,2494.592041
3073,1024,solve,4424.640137
3073,1024,solve,2404.383789
3073,1024,solve,2494.463867
3073,1024,solve,4510.784180
3073,1024,solve,2487.296143
3073,1024,solve,4666.271973
3073,1024,solve,4767.744141
3073,1024,solve,2895.936035
3073,1024,solve,4283.392090
3073,1024,solve,2905.087891
3073,1024,solve,4457.407715
3073,1024,solve,4474.880371
3073,1024,solve,2984.959961
3073,1024,solve,4498.432129
3073,1024,solve,4508.672363
3073,1024,solve,4568.064453
3073,1024,solve,4467.711914
3073,1024,solve,4447.231934
3073,1024,solve,4469.823730
3073,1024,solve,4374.527832
3073,1024,solve,2944.000000
3073,1024,solve,4547.583984
3073,1024,solve,2912.287842
3073,1024,solve,4461.567871
3073,1024,solve,2743.295898
3073,1024,solve,4279.295898
3073,1024,solve,2731.008057
3073,1024,solve,4041.728027
3073,1024,solve,2549.760010
3073,1024,solve,4065.280029
3073,1024,solve,4050.911865
3073,1024,solve,2536.447998
3073,1024,solve,4096.000000
3073,1024,solve,4090.847900
3073,1024,solve,2500.607910
3073,1024,solve,2258.944092
3073,1024,solve,3869.664062
3073,1024,solve,4230.144043
3073,1024,solve,2672.640137
3073,1024,solve,2448.256104
3073,1024,solve,2594.815918
3073,1024,solve,4186.111816
3073,1024,solve,4325.375977
3073,1024,solve,2800.735840
3073,1024,solve,4221.952148
3073,1024,solve,2692.095947
3073,1024,solve,4170.720215
3073,1024,solve,2378.815918
3073,1024,solve,2259.968018
3073,1024,solve,2193.407959
3073,1024,solve,3653.631836
3073,1024,solve,2295.936035
3073,1024,solve,3587.199951
3073,1024,solve,2457.696045
3073,1024,solve,2593.791992
3073,1024,solve,2353.152100
3073,1024,solve,2071.552002
3073,1024,solve,2057.215820
3073,1024,solve,3597.376221
3073,1024,solve,2880.511963
3073,1024,solve,4627.456055
3073,1024,solve,4675.615723
3073,1024,solve,3578.880127
3073,1024,solve,3322.880127
3073,1024,solve,5150.720215
3073,1024,solve,3538.944092
3073,1024,solve,3579.904053
3073,1024,solve,3515.392090
3073,1024,solve,5181.439941
3073,1024,solve,4960.127930
3073,1024,solve,5061.632324
3073,1024,solve,5165.151855
3073,1024,solve,3236.959961
3073,1024,solve,3516.416016
3073,1024,solve,3545.088135
3073,1024,solve,5055.488281
3073,1024,solve,5030.912109
3073,1024,solve,5389.312012
3073,1024,solve,3367.935791
3073,1024,solve,5142.496094
3073,1024,solve,4955.135742
3073,1024,solve,5653.503906
3073,1024,solve,4104.095703
3073,1024,solve,5601.280273
3073,1024,solve,3884.128174
3073,1024,solve,3648.544189
3073,1024,solve,5255.167969
3073,1024,solve,3766.271973
3073,1024,solve,5372.928223
3073,1024,solve,3745.791992
3073,1024,solve,3684.351807
3073,1024,solve,5661.728027
3073,1024,solve,3509.248047
3073,1024,solve,3439.615967
3073,1024,solve,3512.384033
3073,1024,solve,5202.943848
3073,1024,solve,5111.807617
3073,1024,solve,5210.112305
3073,1024,solve,3502.048096
3073,1024,solve,3470.335938
3073,1024,solve,3531.775879
3073,1024,solve,3354.624023
3073,1024,solve,5154.943848
3073,1024,solve,3183.615967
3073,1024,solve,5060.639648
3073,1024,solve,3295.392090
3073,1024,solve,5066.751953
3073,1024,solve,3127.360107
3073,1024,solve,2981.887939
3073,1024,solve,4809.728027
3073,1024,solve,5168.127930
3073,1024,solve,3299.328125
3073,1024,solve,3304.447998
3073,1024,solve,4734.975586
3073,1024,solve,3198.976074
3073,1024,solve,3187.616211
3073,1024,solve,5174.271973
3073,1024,solve,4839.424316
3073,1024,solve,3215.359863
3073,1024,solve,5072.800293
3073,1024,solve,3096.672119
3073,1024,solve,4850.687988
3073,1024,solve,4825.184082
3073,1024,solve,4793.344238
3073,1024,solve,3106.847900
3073,1024,solve,4832.255859
3073,1024,solve,3079.167969
3073,1024,solve,4519.936035
3073,1024,solve,4488.191895
3073,1024,solve,2779.135986
3073,1024,solve,4516.863770
3073,1024,solve,2562.047852
3073,1024,solve,4070.400146
3073,1024,solve,4373.504395
3073,1024,solve,4368.383789
3073,1024,solve,4525.055664
3073,1024,solve,4509.695801
3073,1024,solve,4653.151855
3073,1024,solve,4509.695801
3073,1024,solve,4533.279785
3073,1024,solve,2632.672119
3073,1024,solve,4660.224121
3073,1024,solve,4705.279785
3073,1024,solve,2598.912109
3073,1024,solve,4472.799805
3073,1024,solve,4540.512207
3073,1024,solve,4499.296387
3073,1024,solve,4571.136230
3073,1024,solve,2581.504150
3073,1024,solve,4492.288086
3073,1024,solve,4532.224121
3073,1024,solve,4556.671875
3073,1024,solve,4499.456055
3073,1024,solve,2601.984131
3073,1024,solve,4503.551758
3073,1024,solve,4450.304199
3073,1024,solve,4481.023926
3073,1024,solve,4551.680176
3073,1024,solve,2467.839844
3073,1024,solve,4412.416016
3073,1024,solve,4605.951660
3073,1024,solve,2871.455811
3073,1024,solve,4752.384277
3073,1024,solve,4762.624023
3073,1024,solve,4796.416016
3073,1024,solve,4959.231934
3073,1024,solve,4946.944336
3073,1024,solve,4825.087891
3073,1024,solve,4872.191895
3073,1024,solve,4882.335938
3073,1024,solve,4938.751953
3073,1024,solve,4570.112305
3073,1024,solve,4889.599609
3073,1024,solve,4564.096191
3073,1024,solve,4514.815918
3073,1024,solve,4580.352051
3073,1024,solve,2604.031982
3073,1024,solve,4613.120117
3073,1024,solve,4345.855957
3073,1024,solve,4451.327637
3073,1024,solve,4470.815918
3073,1024,solve,4564.992188
3073,1024,solve,4281.343750
3073,1024,solve,2797.568115
3073,1024,solve,4119.552246
3073,1024,solve,2288.640137
3073,1024,solve,3974.144043
3073,1024,solve,2360.224121
3073,1024,solve,3935.231934
3073,1024,solve,4375.552246
3073,1024,solve,4168.863770
3073,1024,solve,4197.408203
3073,1024,solve,4234.240234
3073,1024,solve,4143.072266
3073,1024,solve,4177.919922
3073,1024,solve,4440.063965
3073,1024,solve,2449.407959
3073,1024,solve,3954.687988
3073,1024,solve,4087.840088
3073,1024,solve,2400.255859
3073,1024,solve,3956.736084
3073,1024,solve,4488.191895
3073,1024,solve,2582.528076
3073,1024,solve,4078.591797
3073,1024,solve,2780.159912
3073,1024,solve,6651.711914
3073,1024,solve,4803.680176
3073,1024,solve,4505.600098
3073,1024,solve,3100.672119
3073,1024,solve,4594.687988
3073,1024,solve,3202.048096
3073,1024,solve,2979.840088
3073,1024,solve,4678.656250
3073,1024,solve,3010.560059
3073,1024,solve,4694.016113
3073,1024,solve,2959.359863
3073,1024,solve,4679.679688
3073,1024,solve,2875.391846
3073,1024,solve,5083.167969
3073,1024,solve,2958.336182
3073,1024,solve,3070.976074
3073,1024,solve,5116.928223
3073,1024,solve,3143.680176
3073,1024,solve,3121.216064
3073,1024,solve,4849.664062
3073,1024,solve,3070.976074
3073,1024,solve,4967.423828
3073,1024,solve,3109.888184
3073,1024,solve,4962.304199
3073,1024,solve,4907.008301
3073,1024,solve,4814.848145
3073,1024,solve,4588.640137
3073,1024,solve,4690.944336
3073,1024,solve,2558.975830
3073,1024,solve,4402.175781
3073,1024,solve,4409.472168
3073,1024,solve,2615.295898
3073,1024,solve,4409.344238
3073,1024,solve,2374.656006
3073,1024,solve,4249.600098
3073,1024,solve,4429.823730
3073,1024,solve,4537.183594
3073,1024,solve,4512.767578
3073,1024,solve,2528.255859
3073,1024,solve,4347.808105
3073,1024,solve,2589.696045
3073,1024,solve,4312.959961
3073,1024,solve,4387.839844
3073,1024,solve,4496.384277
3073,1024,solve,4560.832031
3073,1024,solve,2641.920166
3073,1024,solve,4353.023926
3073,1024,solve,4436.992188
3073,1024,solve,4505.600098
3073,1024,solve,4529.056152
3073,1024,solve,4489.215820
3073,1024,solve,4435.071777
3073,1024,solve,4484.096191
3073,1024,solve,4373.504395
3073,1024,solve,4444.160156
3073,1024,solve,4076.543701
3073,1024,solve,2488.320068
3073,1024,solve,4002.816162
3073,1024,solve,4054.016113
3073,1024,solve,4082.687744
3073,1024,solve,2488.320068
3073,1024,solve,3941.375977
3073,1024,solve,4103.136230
3073,1024,solve,4082.687744
3073,1024,solve,4044.799805
3073,1024,solve,2542.560059
3073,1024,solve,4005.887939
3073,1024,solve,2526.208008
3073,1024,solve,4001.791992
3073,1024,solve,4070.400146
3073,1024,solve,4176.928223
3073,1024,solve,2531.327881
3073,1024,solve,2452.479980
3073,1024,solve,3969.023926
3073,1024,solve,2654.208008
3073,1024,solve,6455.200195
3073,1024,solve,4741.184082
3073,1024,solve,4783.104004
3073,1024,solve,4430.848145
3073,1024,solve,2758.656006
3073,1024,solve,2616.319824
3073,1024,solve,4300.799805
3073,1024,solve,2585.599854
3073,1024,solve,2518.016113
3073,1024,solve,4001.791992
3073,1024,solve,4017.151855
3073,1024,solve,2467.839844
